CYCLE_NUMBER,DATA_MODE,DIRECTION,PLATFORM_NUMBER,POSITION_QC,PRES,PRES_ERROR,PRES_QC,PSAL,PSAL_ERROR,PSAL_QC,TEMP,TEMP_ERROR,TEMP_QC,TIME_QC,LATITUDE,LONGITUDE,TIME
225,D,A,2902294,1,111.89,2.4,1,34.67101,0.01,1,25.5576,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,113.91,2.4,1,34.66732,0.01,1,25.4313,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,115.83,2.4,1,34.65682,0.01,1,25.0676,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,118.07,2.4,1,34.63203,0.01,1,24.4486,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,119.98,2.4,1,34.60482,0.01,1,23.8123,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,122.48,2.4,1,34.59622,0.01,1,23.686,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,123.85,2.4,1,34.59452,0.01,1,23.6315,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,126.13,2.4,1,34.59481,0.01,1,23.6385,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,127.7,2.4,1,34.59572,0.01,1,23.6661,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,129.85,2.4,1,34.58592,0.01,1,23.1441,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,132.43,2.4,1,34.59003,0.01,1,22.3168,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,133.93,2.4,1,34.58301,0.01,1,22.1893,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,135.91,2.4,1,34.58632,0.01,1,22.1584,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,138.42,2.4,1,34.61292,0.01,1,20.8801,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,140.03,2.4,1,34.61413,0.01,1,20.8875,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,141.75,2.4,1,34.61352,0.01,1,20.7938,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,144.01,2.4,1,34.63871,0.01,1,20.0439,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,145.67,2.4,1,34.65842,0.01,1,19.6156,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,147.92,2.4,1,34.65803,0.01,1,19.467,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,149.48,2.4,1,34.67022,0.01,1,19.2625,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,152.14,2.4,1,34.72172,0.01,1,18.2759,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,153.93,2.4,1,34.73272,0.01,1,18.1046,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,155.96,2.4,1,34.74411,0.01,1,17.91,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,158.0,2.4,1,34.75542,0.01,1,17.7185,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,159.99,2.4,1,34.75581,0.01,1,17.689,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,161.98,2.4,1,34.75863,0.01,1,17.6336,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,164.01,2.4,1,34.76483,0.01,1,17.5218,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,166.03,2.4,1,34.76942,0.01,1,17.4372,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,168.03,2.4,1,34.77313,0.01,1,17.3881,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,170.0,2.4,1,34.77452,0.01,1,17.3635,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,172.0,2.4,1,34.77521,0.01,1,17.3519,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,174.02,2.4,1,34.77663,0.01,1,17.3322,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,176.04,2.4,1,34.77802,0.01,1,17.3122,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,177.93,2.4,1,34.82892,0.01,1,16.9571,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,179.54,2.4,1,34.83462,0.01,1,16.872,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,182.01,2.4,1,34.88372,0.01,1,16.3855,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,184.0,2.4,1,34.88462,0.01,1,16.3601,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,185.97,2.4,1,34.88453,0.01,1,16.3384,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,188.0,2.4,1,34.88762,0.01,1,16.2271,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,190.01,2.4,1,34.88392,0.01,1,16.0191,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,192.0,2.4,1,34.88102,0.01,1,15.8263,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,194.03,2.4,1,34.88032,0.01,1,15.7888,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,196.04,2.4,1,34.88422,0.01,1,15.6286,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,198.09,2.4,1,34.88953,0.01,1,15.5173,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,200.03,2.4,1,34.89492,0.01,1,15.4701,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,201.95,2.4,1,34.89653,0.01,1,15.4506,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,204.0,2.4,1,34.89562,0.01,1,15.3217,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,206.02,2.4,1,34.90462,0.01,1,15.154,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,208.06,2.4,1,34.91613,0.01,1,14.9398,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,209.95,2.4,1,34.92142,0.01,1,14.8499,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,211.96,2.4,1,34.93582,0.01,1,14.5681,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,213.97,2.4,1,34.93822,0.01,1,14.4807,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,215.97,2.4,1,34.93922,0.01,1,14.457,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,217.96,2.4,1,34.93952,0.01,1,14.433,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,219.97,2.4,1,34.94273,0.01,1,14.3785,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,222.01,2.4,1,34.94993,0.01,1,14.2818,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,224.04,2.4,1,34.95943,0.01,1,14.1817,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,226.04,2.4,1,34.96692,0.01,1,14.067,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,228.06,2.4,1,34.96812,0.01,1,14.0222,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,230.07,2.4,1,34.97053,0.01,1,13.9667,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,232.01,2.4,1,34.97132,0.01,1,13.9299,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,233.99,2.4,1,34.97232,0.01,1,13.8905,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,236.03,2.4,1,34.97373,0.01,1,13.8506,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,238.02,2.4,1,34.97603,0.01,1,13.8105,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,240.03,2.4,1,34.97893,0.01,1,13.7715,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,242.03,2.4,1,34.97903,0.01,1,13.7446,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,244.01,2.4,1,34.98042,0.01,1,13.696,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,246.01,2.4,1,34.99232,0.01,1,13.5473,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,248.0,2.4,1,34.99563,0.01,1,13.4534,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,249.98,2.4,1,34.99762,0.01,1,13.369,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,251.98,2.4,1,35.00003,0.01,1,13.2904,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,253.97,2.4,1,35.00122,0.01,1,13.2282,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,256.0,2.4,1,35.00843,0.01,1,13.1657,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,258.02,2.4,1,35.01883,0.01,1,13.0825,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,260.0,2.4,1,35.02094,0.01,1,13.0195,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,262.0,2.4,1,35.02252,0.01,1,12.9829,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,264.01,2.4,1,35.02332,0.01,1,12.9523,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,266.0,2.4,1,35.02312,0.01,1,12.9304,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,268.0,2.4,1,35.02433,0.01,1,12.8811,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,269.98,2.4,1,35.03523,0.01,1,12.7413,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,272.02,2.4,1,35.03802,0.01,1,12.6929,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,274.01,2.4,1,35.04021,0.01,1,12.6441,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,275.99,2.4,1,35.04052,0.01,1,12.6161,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,278.0,2.4,1,35.04212,0.01,1,12.5597,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,280.01,2.4,1,35.04233,0.01,1,12.5269,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,282.0,2.4,1,35.04263,0.01,1,12.5046,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,284.01,2.4,1,35.04902,0.01,1,12.4101,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,286.03,2.4,1,35.05083,0.01,1,12.3347,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,288.02,2.4,1,35.05053,0.01,1,12.3295,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,289.99,2.4,1,35.05032,0.01,1,12.3259,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,292.01,2.4,1,35.05093,0.01,1,12.2982,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,294.04,2.4,1,35.05222,0.01,1,12.2551,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,296.03,2.4,1,35.05293,0.01,1,12.2096,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,298.03,2.4,1,35.05553,0.01,1,12.1605,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,300.04,2.4,1,35.05843,0.01,1,12.0802,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,302.04,2.4,1,35.05533,0.01,1,11.9942,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,304.04,2.4,1,35.05353,0.01,1,11.9707,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,306.04,2.4,1,35.05253,0.01,1,11.9614,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,308.02,2.4,1,35.05622,0.01,1,11.9424,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,309.98,2.4,1,35.05713,0.01,1,11.9153,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,311.99,2.4,1,35.05782,0.01,1,11.8881,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,314.04,2.4,1,35.05703,0.01,1,11.8735,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,316.04,2.4,1,35.05693,0.01,1,11.8542,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,318.04,2.4,1,35.05733,0.01,1,11.8323,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,320.03,2.4,1,35.05803,0.01,1,11.8175,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,322.03,2.4,1,35.05953,0.01,1,11.8164,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,324.05,2.4,1,35.06263,0.01,1,11.7936,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,326.04,2.4,1,35.06181,0.01,1,11.7737,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,328.03,2.4,1,35.06133,0.01,1,11.7636,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,330.01,2.4,1,35.06143,0.01,1,11.744,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,331.99,2.4,1,35.06082,0.01,1,11.722,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,333.99,2.4,1,35.06132,0.01,1,11.7036,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,335.99,2.4,1,35.06013,0.01,1,11.6853,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,337.97,2.4,1,35.06553,0.01,1,11.64,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,339.97,2.4,1,35.06793,0.01,1,11.602,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,342.01,2.4,1,35.06912,0.01,1,11.5823,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,344.0,2.4,1,35.06944,0.01,1,11.5642,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,345.99,2.4,1,35.06993,0.01,1,11.5525,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,348.02,2.4,1,35.07103,0.01,1,11.5325,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,350.0,2.4,1,35.07123,0.01,1,11.5167,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,352.0,2.4,1,35.07153,0.01,1,11.4991,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,354.01,2.4,1,35.07162,0.01,1,11.467,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,356.01,2.4,1,35.07133,0.01,1,11.4238,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,358.02,2.4,1,35.07052,0.01,1,11.3853,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,360.01,2.4,1,35.07033,0.01,1,11.349,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,361.98,2.4,1,35.06943,0.01,1,11.3198,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,363.99,2.4,1,35.07022,0.01,1,11.254,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,365.99,2.4,1,35.06802,0.01,1,11.18,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,368.02,2.4,1,35.06503,0.01,1,11.128,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,370.02,2.4,1,35.06392,0.01,1,11.0945,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,371.97,2.4,1,35.06413,0.01,1,11.0799,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,373.98,2.4,1,35.06474,0.01,1,11.0552,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,376.02,2.4,1,35.06514,0.01,1,11.0379,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,378.03,2.4,1,35.06662,0.01,1,11.0305,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,380.02,2.4,1,35.06593,0.01,1,11.0185,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,382.0,2.4,1,35.06553,0.01,1,11.0019,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,383.99,2.4,1,35.06374,0.01,1,10.9624,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,386.03,2.4,1,35.06301,0.01,1,10.9385,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,388.01,2.4,1,35.06132,0.01,1,10.9172,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,390.01,2.4,1,35.06202,0.01,1,10.8864,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,392.02,2.4,1,35.06153,0.01,1,10.8357,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,394.02,2.4,1,35.06113,0.01,1,10.8185,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,396.02,2.4,1,35.06173,0.01,1,10.798,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,398.04,2.4,1,35.06193,0.01,1,10.7775,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,400.03,2.4,1,35.06182,0.01,1,10.7617,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,402.0,2.4,1,35.06192,0.01,1,10.7589,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,404.0,2.4,1,35.06212,0.01,1,10.7435,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,406.03,2.4,1,35.06173,0.01,1,10.7037,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,408.01,2.4,1,35.06303,0.01,1,10.6718,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,409.99,2.4,1,35.06303,0.01,1,10.6608,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,411.99,2.4,1,35.06343,0.01,1,10.6431,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,414.02,2.4,1,35.06243,0.01,1,10.5916,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,416.01,2.4,1,35.06222,0.01,1,10.5589,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,418.01,2.4,1,35.06193,0.01,1,10.5472,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,420.02,2.4,1,35.06203,0.01,1,10.5426,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,422.02,2.4,1,35.06202,0.01,1,10.5385,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,423.99,2.4,1,35.06202,0.01,1,10.5345,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,425.97,2.4,1,35.06222,0.01,1,10.529,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,428.0,2.4,1,35.06233,0.01,1,10.5204,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,430.02,2.4,1,35.06232,0.01,1,10.5149,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,431.99,2.4,1,35.06222,0.01,1,10.5121,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,433.95,2.4,1,35.06202,0.01,1,10.5047,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,435.95,2.4,1,35.06182,0.01,1,10.4717,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,437.97,2.4,1,35.06103,0.01,1,10.4535,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,439.98,2.4,1,35.06102,0.01,1,10.4371,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,441.96,2.4,1,35.06042,0.01,1,10.4137,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,443.97,2.4,1,35.06042,0.01,1,10.3976,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,446.0,2.4,1,35.06042,0.01,1,10.381,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,448.0,2.4,1,35.06023,0.01,1,10.372,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,450.01,2.4,1,35.06023,0.01,1,10.3652,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,452.03,2.4,1,35.06013,0.01,1,10.3561,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,454.01,2.4,1,35.05963,0.01,1,10.3447,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,456.02,2.4,1,35.05903,0.01,1,10.3286,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,458.03,2.4,1,35.05903,0.01,1,10.3238,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,459.99,2.4,1,35.05883,0.01,1,10.3201,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,461.98,2.4,1,35.05862,0.01,1,10.3118,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,463.98,2.4,1,35.05863,0.01,1,10.2962,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,465.97,2.4,1,35.05844,0.01,1,10.2882,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,467.97,2.4,1,35.05843,0.01,1,10.2775,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,469.97,2.4,1,35.05792,0.01,1,10.2699,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,472.0,2.4,1,35.05753,0.01,1,10.2657,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,474.04,2.4,1,35.05803,0.01,1,10.2328,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,476.03,2.4,1,35.05651,0.01,1,10.1886,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,478.01,2.4,1,35.05603,0.01,1,10.1835,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,479.99,2.4,1,35.05613,0.01,1,10.1797,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,481.98,2.4,1,35.05584,0.01,1,10.1735,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,483.99,2.4,1,35.05543,0.01,1,10.1663,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,486.01,2.4,1,35.05502,0.01,1,10.1475,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,488.0,2.4,1,35.05503,0.01,1,10.1314,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,489.97,2.4,1,35.05393,0.01,1,10.0985,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,492.01,2.4,1,35.05392,0.01,1,10.0706,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,494.01,2.4,1,35.05243,0.01,1,10.0524,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,495.96,2.4,1,35.05163,0.01,1,10.045,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,497.98,2.4,1,35.05042,0.01,1,10.008,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
225,D,A,2902294,1,500.0,2.4,1,35.04922,0.01,1,9.9838,0.002,1,1,6.981966,90.029938,2023-01-05 14:25:46
106,D,A,2902770,1,0.4,2.4,1,33.75704,0.01,1,27.03,0.002,1,1,12.603,86.188,2023-01-06 01:33:20
106,D,A,2902770,1,1.1,2.4,1,33.75892,0.01,1,27.029,0.002,1,1,12.603,86.188,2023-01-06 01:33:20
106,D,A,2902770,1,1.9,2.4,1,33.75895,0.01,1,27.03,0.002,1,1,12.603,86.188,2023-01-06 01:33:20
106,D,A,2902770,1,2.8,2.4,1,33.75701,0.01,1,27.031,0.002,1,1,12.603,86.188,2023-01-06 01:33:20
106,D,A,2902770,1,3.9,2.4,1,33.75903,0.01,1,27.031,0.002,1,1,12.603,86.188,2023-01-06 01:33:20
106,D,A,2902770,1,5.1,2.4,1,33.76193,0.01,1,27.03,0.002,1,1,12.603,86.188,2023-01-06 01:33:20
